AREA_CD,LOCATION,TITLE,RATING,FOOD_CATEGORY,VIEW_COUNT,REVIEW_COUNT,CATEGORY,NO,AREA_NM,PLACE_LOCATION,RELATION1,RELATION2,RELATION3
POI001,강남,미라이,4.8,이자카야 / 오뎅 / 꼬치,"550,573",138,,,,,,,
POI001,강남,시라카와,4.8,이자카야 / 오뎅 / 꼬치,"350,399",76,,,,,,,
POI001,강남,페리지,4.8,기타 양식,"72,767",46,,,,,,,
POI001,강남,상진식감,4.8,까스 요리,"46,941",54,,,,,,,
POI001,강남,패티앤베지스,4.7,브런치 / 버거 / 샌드위치,"70,941",97,,,,,,,
POI001,강남,명랑회관,4.7,고기 요리,"80,938",60,,,,,,,
POI001,강남,슬로우치즈,4.7,브런치 / 버거 / 샌드위치,"169,847",76,,,,,,,
POI001,강남,까폼,4.7,태국 음식,"110,705",72,,,,,,,
POI001,강남,맛짱조개,4.7,해산물 요리,"146,085",67,,,,,,,
POI001,강남,갓포아키,4.7,이자카야 / 오뎅 / 꼬치,"148,169",57,,,,,,,
POI002,동대문,비엘티스테이크,4.3,스테이크 / 바베큐,"258,768",73,,,,,,,
POI002,동대문,포항,4.3,베트남 음식,"20,927",13,,,,,,,
POI002,동대문,동북화과왕,4.3,기타 중식,"47,593",32,,,,,,,
POI002,동대문,차차,4.2,카페 / 디저트,"20,680",22,,,,,,,
POI002,동대문,일번지,4.1,정통 중식 / 일반 중식,"4,507",6,,,,,,,
POI002,동대문,무지개호프,4.1,치킨 / 호프 / 펍,"8,425",6,,,,,,,
POI002,동대문,창신동매운족발,3.9,고기 요리,"51,413",67,,,,,,,
POI002,동대문,타볼로24,3.7,뷔페,"31,802",20,,,,,,,
POI002,동대문,더라운지,3.5,카페 / 디저트,"84,189",38,,,,,,,
POI002,동대문,제이히든하우스,3.5,카페 / 디저트,"14,840",17,,,,,,,
POI003,명동,미성옥,4.6,탕 / 찌개 / 전골,"310,876",137,,,,,,,
POI003,명동,홍연,4.5,정통 중식 / 일반 중식,"65,640",28,,,,,,,
POI003,명동,스시조,4.4,정통 일식 / 일반 일식,"131,249",53,,,,,,,
POI003,명동,맷차,4.4,카페 / 디저트,"74,976",87,,,,,,,
POI003,명동,도림,4.4,정통 중식 / 일반 중식,"129,317",35,,,,,,,
POI003,명동,무궁화,4.4,한정식 / 백반 / 정통 한식,"35,178",10,,,,,,,
POI003,명동,오뗄두스,4.4,베이커리,"2,661",9,,,,,,,
POI003,명동,나인스게이트,4.3,스테이크 / 바베큐,"168,574",46,,,,,,,
POI003,명동,멘텐,4.3,라멘 / 소바 / 우동,"140,780",97,,,,,,,
POI003,명동,페닌슐라,4.3,이탈리안,"20,159",22,,,,,,,
POI004,이태원,치즈플로,4.8,퓨전 양식,"138,840",60,,,,,,,
POI004,이태원,크리스피포크타운,4.8,남미 음식,"57,572",53,,,,,,,
POI004,이태원,바위파스타바,4.7,이탈리안,"319,575",57,,,,,,,
POI004,이태원,시칠리,4.6,이탈리안,"50,727",19,,,,,,,
POI004,이태원,꾸잉,4.6,베트남 음식,"112,770",84,,,,,,,
POI004,이태원,박소린두깜풍,4.6,다국적 아시아 음식,"43,086",40,,,,,,,
POI004,이태원,더티스낵,4.6,브런치 / 버거 / 샌드위치,"20,773",39,,,,,,,
POI004,이태원,브라이리퍼블릭,4.5,세계음식 기타,"489,067",386,,,,,,,
POI004,이태원,르페셰미뇽,4.5,카페 / 디저트,"130,387",121,,,,,,,
POI004,이태원,야상해,4.5,딤섬 / 만두,"252,440",164,,,,,,,
POI005,잠실,세이류,4.8,정통 일식 / 일반 일식,"187,766",43,,,,,,,
POI005,잠실,엘리스리틀이태리,4.5,기타 양식,"466,029",250,,,,,,,
POI005,잠실,차만다,4.5,세계음식 기타,"296,291",113,,,,,,,
POI005,잠실,뉴질랜드스토리,4.4,브런치 / 버거 / 샌드위치,"356,642",281,,,,,,,
POI005,잠실,파오파오,4.4,한정식 / 백반 / 정통 한식,"358,425",192,,,,,,,
POI005,잠실,라미아파밀리아,4.4,이탈리안,"69,692",24,,,,,,,
POI005,잠실,칸다소바,4.4,라멘 / 소바 / 우동,"45,061",28,,,,,,,
POI005,잠실,이치고,4.4,이자카야 / 오뎅 / 꼬치,"68,899",17,,,,,,,
POI005,잠실,생생아구,4.4,해산물 요리,"25,386",13,,,,,,,
POI005,잠실,프롬헤라스,4.4,카페 / 디저트,"7,422",13,,,,,,,
POI006,종로,오제제,4.8,까스 요리,"108,975",83,,,,,,,
POI006,종로,데시데,4.8,카페 / 디저트,"12,359",28,,,,,,,
POI006,종로,BAR,4.8,칵테일 / 와인,"124,847",44,,,,,,,
POI006,종로,호라파,4.8,태국 음식,"9,070",16,,,,,,,
POI006,종로,우육면관,4.8,기타 중식,"62,391",49,,,,,,,
POI006,종로,효제루,4.8,정통 중식 / 일반 중식,"10,889",25,,,,,,,
POI006,종로,모던샤브하우스,4.8,탕 / 찌개 / 전골,"93,155",35,,,,,,,
POI006,종로,만가타,4.7,세계음식 기타,"207,727",55,,,,,,,
POI006,종로,호반,4.7,한정식 / 백반 / 정통 한식,"286,712",84,,,,,,,
POI006,종로,밀곳간,4.7,베이커리,"28,902",33,,,,,,,
POI007,홍대,파델라,4.7,이탈리안,"199,518",70,,,,,,,
POI007,홍대,하나라멘,4.7,라멘 / 소바 / 우동,"33,181",51,,,,,,,
POI007,홍대,조앤도슨,4.7,카페 / 디저트,"37,907",43,,,,,,,
POI007,홍대,무겐스위치,4.7,라멘 / 소바 / 우동,"36,772",31,,,,,,,
POI007,홍대,진만두,4.6,딤섬 / 만두,"560,904",278,,,,,,,
POI007,홍대,야망,4.6,일반 주점,"22,075",45,,,,,,,
POI007,홍대,파이리퍼블릭,4.6,다국적 퓨전,"115,404",50,,,,,,,
POI007,홍대,쿠시파파,4.6,이자카야 / 오뎅 / 꼬치,"16,132",11,,,,,,,
POI007,홍대,리틀빅토리,4.5,카페 / 디저트,"191,629",138,,,,,,,
POI007,홍대,코메아벨렘,4.5,카페 / 디저트,"41,306",52,,,,,,,
POI008,경복궁,데시데,4.8,카페 / 디저트,"12,359",28,,,,,,,
POI008,경복궁,BAR,4.8,칵테일 / 와인,"124,847",44,,,,,,,
POI008,경복궁,호라파,4.8,태국 음식,"9,070",16,,,,,,,
POI008,경복궁,우육면관,4.8,기타 중식,"62,391",49,,,,,,,
POI008,경복궁,모던샤브하우스,4.8,탕 / 찌개 / 전골,"93,155",35,,,,,,,
POI008,경복궁,만가타,4.7,세계음식 기타,"207,727",55,,,,,,,
POI008,경복궁,팔마,4.6,퓨전 양식,"122,436",54,,,,,,,
POI008,경복궁,덕후선생,4.6,정통 중식 / 일반 중식,"40,895",29,,,,,,,
POI008,경복궁,스시소라,4.5,정통 일식 / 일반 일식,"309,505",77,,,,,,,
POI008,경복궁,물랑,4.5,프랑스 음식,"90,781",32,,,,,,,
POI009,광화문,오제제,4.8,까스 요리,"108,975",83,,,,,,,
POI009,광화문,우육면관,4.8,기타 중식,"62,391",49,,,,,,,
POI009,광화문,모던샤브하우스,4.8,탕 / 찌개 / 전골,"93,155",35,,,,,,,
POI009,광화문,덕후선생,4.6,정통 중식 / 일반 중식,"40,895",29,,,,,,,
POI009,광화문,스시소라,4.5,정통 일식 / 일반 일식,"309,505",77,,,,,,,
POI009,광화문,백부장집닭한마리,4.5,닭 / 오리 요리,"182,264",110,,,,,,,
POI009,광화문,포비브라이트,4.5,카페 / 디저트,"47,112",54,,,,,,,
POI009,광화문,나이스타임2,4.5,이탈리안,"22,949",19,,,,,,,
POI009,광화문,장수한방삼계탕,4.5,탕 / 찌개 / 전골,"41,200",17,,,,,,,
POI009,광화문,호가양꼬치,4.4,기타 중식,"221,817",86,,,,,,,
POI010,보신각,오제제,4.8,까스 요리,"108,975",83,,,,,,,
POI010,보신각,우육면관,4.8,기타 중식,"62,391",49,,,,,,,
POI010,보신각,모던샤브하우스,4.8,탕 / 찌개 / 전골,"93,155",35,,,,,,,
POI010,보신각,호반,4.7,한정식 / 백반 / 정통 한식,"286,713",84,,,,,,,
POI010,보신각,우육면관,4.6,기타 중식,"144,010",116,,,,,,,
POI010,보신각,덕후선생,4.6,정통 중식 / 일반 중식,"40,895",29,,,,,,,
POI010,보신각,스시소라,4.5,정통 일식 / 일반 일식,"309,505",77,,,,,,,
POI010,보신각,오죽이네,4.5,닭 / 오리 요리,"352,916",157,,,,,,,
POI010,보신각,백부장집닭한마리,4.5,닭 / 오리 요리,"182,264",110,,,,,,,
POI010,보신각,동강나루터,4.5,해산물 요리,"38,563",23,,,,,,,
POI011,암사동,우리동네막국수국밥,4.3,국수 / 면 요리,"22,019",8,,,,,,,
POI011,암사동,솜솜베이커리,3.6,카페 / 디저트,"65,153",34,,,,,,,
POI011,암사동,시오미스시,,회 / 스시,"1,433",3,,,,,,,
POI011,암사동,와줘서고마워요,,이탈리안,"16,580",17,,,,,,,
POI011,암사동,하에레츠,,베이커리,"10,807",7,,,,,,,
POI011,암사동,오븐베이크,,베이커리,"6,049",4,,,,,,,
POI011,암사동,랍스타킹,,시푸드 요리,"4,915",2,,,,,,,
POI011,암사동,사바사바치킨&비어,,치킨 / 호프 / 펍,"3,494",16,,,,,,,
POI011,암사동,팔오수산,,해산물 요리,"1,707",4,,,,,,,
POI011,암사동,선남,,회 / 스시,"2,999",4,,,,,,,
POI012,창덕궁,일월카츠,4.7,까스 요리,"36,360",34,,,,,,,
POI012,창덕궁,도마유즈라멘,4.6,라멘 / 소바 / 우동,"36,116",46,,,,,,,
POI012,창덕궁,오죽이네,4.5,닭 / 오리 요리,"352,916",157,,,,,,,
POI012,창덕궁,톤티커피,4.5,카페 / 디저트,"16,049",34,,,,,,,
POI012,창덕궁,혜화도담,4.5,한정식 / 백반 / 정통 한식,"157,195",40,,,,,,,
POI012,창덕궁,소금집델리,4.4,브런치 / 버거 / 샌드위치,"115,837",172,,,,,,,
POI012,창덕궁,독일주택,4.4,치킨 / 호프 / 펍,"259,817",120,,,,,,,
POI012,창덕궁,버거파크,4.4,브런치 / 버거 / 샌드위치,"151,429",120,,,,,,,
POI012,창덕궁,깡통만두,4.3,한정식 / 백반 / 정통 한식,"366,028",259,,,,,,,
POI012,창덕궁,깔리,4.3,인도 음식,"293,017",220,,,,,,,
POI013,가산디지털단지역,여신족발,4.2,고기 요리,"65,333",36,,,,,,,
POI013,가산디지털단지역,가산물갈비&백년불고기,4.1,한정식 / 백반 / 정통 한식,"16,213",11,,,,,,,
POI013,가산디지털단지역,세라즈피자펍,3.9,기타 양식,"21,547",11,,,,,,,
POI013,가산디지털단지역,인크커피,3.7,카페 / 디저트,"6,183",22,,,,,,,
POI013,가산디지털단지역,춘천옥,3.5,고기 요리,"38,644",23,,,,,,,
POI013,가산디지털단지역,카페스미다,,카페 / 디저트,"19,160",13,,,,,,,
POI013,가산디지털단지역,스시히또,,회 / 스시,"11,909",9,,,,,,,
POI013,가산디지털단지역,힛더스팟베이커리에이트,,베이커리,546,8,,,,,,,
POI013,가산디지털단지역,도도회식당,,해산물 요리,827,2,,,,,,,
POI013,가산디지털단지역,단또,,라멘 / 소바 / 우동,"28,998",9,,,,,,,
POI014,강남역,위트앤미트,4.7,브런치 / 버거 / 샌드위치,"64,100",45,,,,,,,
POI014,강남역,반티엔야오카오위,4.6,기타 중식,"82,685",41,,,,,,,
POI014,강남역,큐리오,4.6,퓨전 양식,"7,307",9,,,,,,,
POI014,강남역,농민백암왕순대,4.5,탕 / 찌개 / 전골,"564,238",284,,,,,,,
POI014,강남역,옥토스,4.5,해산물 요리,"74,974",16,,,,,,,
POI014,강남역,강남명전,4.4,한정식 / 백반 / 정통 한식,"57,679",28,,,,,,,
POI014,강남역,고메램,4.4,고기 요리,"23,603",18,,,,,,,
POI014,강남역,딜리셧부티끄,4.4,기타 양식,"25,211",15,,,,,,,
POI014,강남역,로리스더프라임립,4.3,스테이크 / 바베큐,"343,762",197,,,,,,,
POI014,강남역,정돈,4.3,까스 요리,"323,239",234,,,,,,,
POI015,건대입구역,오코노미야키식당하나,4.7,철판 요리,"214,970",84,,,,,,,
POI015,건대입구역,명봉반점,4.4,기타 중식,"231,579",131,,,,,,,
POI015,건대입구역,매운향솥,4.4,기타 중식,"161,253",145,,,,,,,
POI015,건대입구역,초라멘,4.4,라멘 / 소바 / 우동,"31,704",25,,,,,,,
POI015,건대입구역,대흥양다리바베큐,4.3,기타 중식,"126,122",60,,,,,,,
POI015,건대입구역,육성회비,4.3,고기 요리,"97,761",60,,,,,,,
POI015,건대입구역,송화산시도삭면,4.3,기타 중식,"18,141",33,,,,,,,
POI015,건대입구역,포비,4.3,철판 요리,"27,459",15,,,,,,,
POI015,건대입구역,반티엔야오,4.3,기타 중식,"17,378",21,,,,,,,
POI015,건대입구역,환이네갈비살,4.3,고기 요리,"33,067",17,,,,,,,
POI016,고덕역,빠네렌토,3.9,브런치 / 버거 / 샌드위치,"53,733",36,,,,,,,
POI016,고덕역,시찌린,,기타 일식,"16,707",14,,,,,,,
POI016,고덕역,명일동,,카페 / 디저트,"16,695",13,,,,,,,
POI016,고덕역,로겐하임,,베이커리,"19,460",10,,,,,,,
POI016,고덕역,숟가락반상,,한정식 / 백반 / 정통 한식,"11,069",6,,,,,,,
POI016,고덕역,라베이크,,베이커리,"9,349",10,,,,,,,
POI016,고덕역,메콩타이,,베트남 음식,"12,519",11,,,,,,,
POI016,고덕역,깐부치킨,,닭 / 오리 요리,"5,282",7,,,,,,,
POI016,고덕역,스키마야,,라멘 / 소바 / 우동,"1,911",4,,,,,,,
POI016,고덕역,설빙,,카페 / 디저트,"2,330",2,,,,,,,
POI017,고속터미널역,더,4.4,퓨전 양식,"86,948",21,,,,,,,
POI017,고속터미널역,FOURB,4.4,카페 / 디저트,"31,695",22,,,,,,,
POI017,고속터미널역,딤딤섬,4.3,딤섬 / 만두,"61,384",56,,,,,,,
POI017,고속터미널역,베이크,4.3,카페 / 디저트,"179,109",175,,,,,,,
POI017,고속터미널역,차알,4.3,정통 중식 / 일반 중식,"132,161",100,,,,,,,
POI017,고속터미널역,소이연남,4.3,태국 음식,"112,639",108,,,,,,,
POI017,고속터미널역,모트32,4.3,퓨전 중식,"41,722",11,,,,,,,
POI017,고속터미널역,모던샤브하우스,4.3,탕 / 찌개 / 전골,"14,876",9,,,,,,,
POI017,고속터미널역,비스테까,4.3,카페 / 디저트,"40,478",29,,,,,,,
POI017,고속터미널역,플레이버즈,4.2,뷔페,"90,131",42,,,,,,,
POI018,교대역,서관면옥,4.6,국수 / 면 요리,"161,117",189,,,,,,,
POI018,교대역,스시,4.5,회 / 스시,"58,789",18,,,,,,,
POI018,교대역,스시야스다,4.5,회 / 스시,"15,259",8,,,,,,,
POI018,교대역,하레,4.4,이자카야 / 오뎅 / 꼬치,"117,671",56,,,,,,,
POI018,교대역,제주성산포바당,4.4,해산물 요리,"28,695",16,,,,,,,
POI018,교대역,앙띠크,4.4,카페 / 디저트,"25,407",38,,,,,,,
POI018,교대역,3대삼계장인,4.3,탕 / 찌개 / 전골,"80,228",32,,,,,,,
POI018,교대역,한성양꼬치,4.3,기타 중식,"9,492",6,,,,,,,
POI018,교대역,산도,4.2,브런치 / 버거 / 샌드위치,"8,689",11,,,,,,,
POI018,교대역,밀갸또,4.1,카페 / 디저트,"94,182",103,,,,,,,
POI019,구로디지털단지역,낭만부대찌개,4,탕 / 찌개 / 전골,"63,199",28,,,,,,,
POI019,구로디지털단지역,라마노피자,3.6,기타 양식,"16,896",18,,,,,,,
POI019,구로디지털단지역,은행골,3.3,회 / 스시,"24,026",55,,,,,,,
POI019,구로디지털단지역,메이비,3.3,브런치 / 버거 / 샌드위치,"31,433",30,,,,,,,
POI019,구로디지털단지역,맛찬들왕소금구이,3.3,고기 요리,"6,109",7,,,,,,,
POI019,구로디지털단지역,말뚝곱창,3.2,고기 요리,"25,238",31,,,,,,,
POI019,구로디지털단지역,에머이,,베트남 음식,"14,105",18,,,,,,,
POI019,구로디지털단지역,갓파스시,,회 / 스시,"25,832",21,,,,,,,
POI019,구로디지털단지역,구로곱창,,고기 요리,"32,925",22,,,,,,,
POI019,구로디지털단지역,신림춘천집,,닭 / 오리 요리,"13,102",66,,,,,,,
POI020,구로역,밀리,3.5,카페 / 디저트,"11,637",14,,,,,,,
POI020,구로역,카페라라,,뷔페,"12,954",3,,,,,,,
POI020,구로역,새벽집양곱창,,고기 요리,"9,701",8,,,,,,,
POI020,구로역,봉고기,,고기 요리,"3,394",6,,,,,,,
POI020,구로역,청해진수산,,해산물 요리,"5,613",4,,,,,,,
POI020,구로역,더족발,,고기 요리,"6,133",7,,,,,,,
POI020,구로역,고향마차,,일반 주점,"4,855",2,,,,,,,
POI020,구로역,조선화로집,,고기 요리,"5,558",4,,,,,,,
POI020,구로역,시오,,정통 일식 / 일반 일식,"4,598",5,,,,,,,
POI020,구로역,퍼틴,,베트남 음식,"8,229",5,,,,,,,
POI021,군자역,이화만두,4.5,한정식 / 백반 / 정통 한식,"21,847",19,,,,,,,
POI021,군자역,피읖,4.4,이자카야 / 오뎅 / 꼬치,"18,929",15,,,,,,,
POI021,군자역,이이요,4.3,회 / 스시,"184,582",146,,,,,,,
POI021,군자역,영미오리탕,4.1,닭 / 오리 요리,"23,628",28,,,,,,,
POI021,군자역,텐동한,4,돈부리 / 일본 카레 / 벤토,"56,061",58,,,,,,,
POI021,군자역,마우로아,4,칵테일 / 와인,"62,953",32,,,,,,,
POI021,군자역,소사면옥,4,국수 / 면 요리,"4,428",7,,,,,,,
POI021,군자역,야키토리루왁,3.9,이자카야 / 오뎅 / 꼬치,"1,537",13,,,,,,,
POI021,군자역,심야식당,3.9,이자카야 / 오뎅 / 꼬치,"4,920",10,,,,,,,
POI021,군자역,헤르츠커피로스팅,3.9,카페 / 디저트,"5,734",10,,,,,,,
POI022,남구로역,밀앤비스트로,,이탈리안,"7,956",4,,,,,,,
POI022,남구로역,고창국수,,국수 / 면 요리,"7,239",3,,,,,,,
POI022,남구로역,빵굼터,,베이커리,"4,541",1,,,,,,,
POI022,남구로역,이즈모,,정통 일식 / 일반 일식,"2,099",2,,,,,,,
POI022,남구로역,주주네포차,,전통 주점 / 포차,"4,105",1,,,,,,,
POI022,남구로역,은행나무손칼국수,,국수 / 면 요리,"7,547",6,,,,,,,
POI022,남구로역,이미커피,,카페 / 디저트,"5,766",3,,,,,,,
POI022,남구로역,구삼이,,고기 요리,"4,236",1,,,,,,,
POI022,남구로역,돌참치,,회 / 스시,"4,843",2,,,,,,,
POI022,남구로역,구로영양족발,,고기 요리,"2,126",2,,,,,,,
POI023,대림역,라꾸긴,4.3,이자카야 / 오뎅 / 꼬치,"43,096",23,,,,,,,
POI023,대림역,줘마양다리구이,4.3,기타 중식,"81,734",44,,,,,,,
POI023,대림역,봉선마라탕,3.7,기타 중식,"38,802",31,,,,,,,
POI023,대림역,공주칼국수,3.5,국수 / 면 요리,"9,421",11,,,,,,,
POI023,대림역,황제무한화로구이,,뷔페,"1,856",2,,,,,,,
POI023,대림역,왕기마라향과,,기타 중식,"24,025",13,,,,,,,
POI023,대림역,홍중샤브뷔페,,기타 중식,"39,632",18,,,,,,,
POI023,대림역,사계천면관,,정통 중식 / 일반 중식,"9,480",2,,,,,,,
POI023,대림역,사천요리기와집,,기타 중식,"7,715",7,,,,,,,
POI023,대림역,산하신승부,,기타 중식,563,2,,,,,,,
POI024,동대문역,비엘티스테이크,4.3,스테이크 / 바베큐,"258,768",73,,,,,,,
POI024,동대문역,포항,4.3,베트남 음식,"20,927",13,,,,,,,
POI024,동대문역,동북화과왕,4.3,기타 중식,"47,593",32,,,,,,,
POI024,동대문역,차차,4.2,카페 / 디저트,"20,680",22,,,,,,,
POI024,동대문역,일번지,4.1,정통 중식 / 일반 중식,"4,507",6,,,,,,,
POI024,동대문역,무지개호프,4.1,치킨 / 호프 / 펍,"8,425",6,,,,,,,
POI024,동대문역,명동피자,4,기타 양식,"18,854",34,,,,,,,
POI024,동대문역,옥천매운족발,4,고기 요리,"35,095",24,,,,,,,
POI024,동대문역,창신동매운족발,3.9,고기 요리,"51,413",67,,,,,,,
POI024,동대문역,미즈컨테이너,3.8,퓨전 양식,"39,718",39,,,,,,,
POI025,뚝섬역,다로베,4.4,이탈리안,"325,806",262,,,,,,,
POI025,뚝섬역,누메로도스,4.4,이탈리안,"179,865",110,,,,,,,
POI025,뚝섬역,로우커피스탠드,4.4,카페 / 디저트,"136,576",89,,,,,,,
POI025,뚝섬역,유어네이키드치즈,4.4,기타 양식,"19,398",16,,,,,,,
POI025,뚝섬역,에보,4.4,이탈리안,"3,840",7,,,,,,,
POI025,뚝섬역,오스테리아,4.4,이탈리안,"21,712",8,,,,,,,
POI025,뚝섬역,팩피,4.3,기타 양식,"344,463",160,,,,,,,
POI025,뚝섬역,제스티살룬,4.3,브런치 / 버거 / 샌드위치,"52,491",86,,,,,,,
POI025,뚝섬역,빠오즈푸,4.3,딤섬 / 만두,"58,289",42,,,,,,,
POI025,뚝섬역,밸런스포케,4.3,기타 양식,"6,999",6,,,,,,,
POI026,미아사거리역,제이제곱,4,카페 / 디저트,"9,735",9,,,,,,,
POI026,미아사거리역,삼덕식당,4,고기 요리,"17,850",12,,,,,,,
POI026,미아사거리역,원조할매곱창,3.9,고기 요리,"18,492",27,,,,,,,
POI026,미아사거리역,제일분식,3.4,기타 한식,"12,596",22,,,,,,,
POI026,미아사거리역,와라이,,이자카야 / 오뎅 / 꼬치,"3,409",1,,,,,,,
POI026,미아사거리역,일미집,,고기 요리,"17,049",11,,,,,,,
POI026,미아사거리역,썬데이스낵,,기타 한식,"5,984",5,,,,,,,
POI026,미아사거리역,송연95닭갈비,,닭 / 오리 요리,"12,210",12,,,,,,,
POI026,미아사거리역,마시미트,,세계음식 기타,"10,914",6,,,,,,,
POI026,미아사거리역,녹베이크샵,,베이커리,"2,843",5,,,,,,,
POI027,발산역,일편등심,4.3,고기 요리,"2,815",4,,,,,,,
POI027,발산역,청기와타운,4.1,고기 요리,"2,186",6,,,,,,,
POI027,발산역,Poke,4.1,기타 양식,"3,420",8,,,,,,,
POI027,발산역,광주똑순이,4,해산물 요리,"45,634",18,,,,,,,
POI027,발산역,발산삼계탕,3.9,탕 / 찌개 / 전골,"115,251",66,,,,,,,
POI027,발산역,스즈란테이,3.9,정통 일식 / 일반 일식,"40,534",26,,,,,,,
POI027,발산역,마므레,3.9,베이커리,"19,817",16,,,,,,,
POI027,발산역,나오키,3.8,회 / 스시,"30,110",18,,,,,,,
POI027,발산역,후라토식당,3.8,정통 일식 / 일반 일식,"25,655",11,,,,,,,
POI027,발산역,맹순이꽃게아구찜,3.8,해산물 요리,"13,585",11,,,,,,,
POI028,미아사거리역,제이제곱,4,카페 / 디저트,"9,735",9,,,,,,,
POI028,미아사거리역,삼덕식당,4,고기 요리,"17,850",12,,,,,,,
POI028,미아사거리역,원조할매곱창,3.9,고기 요리,"18,492",27,,,,,,,
POI028,미아사거리역,제일분식,3.4,기타 한식,"12,596",22,,,,,,,
POI028,미아사거리역,와라이,,이자카야 / 오뎅 / 꼬치,"3,409",1,,,,,,,
POI028,미아사거리역,일미집,,고기 요리,"17,049",11,,,,,,,
POI028,미아사거리역,썬데이스낵,,기타 한식,"5,984",5,,,,,,,
POI028,미아사거리역,송연95닭갈비,,닭 / 오리 요리,"12,210",12,,,,,,,
POI028,미아사거리역,마시미트,,세계음식 기타,"10,914",6,,,,,,,
POI028,미아사거리역,녹베이크샵,,베이커리,"2,843",5,,,,,,,
POI029,발산역,일편등심,4.3,고기 요리,"2,815",4,,,,,,,
POI029,발산역,청기와타운,4.1,고기 요리,"2,186",6,,,,,,,
POI029,발산역,Poke,4.1,기타 양식,"3,420",8,,,,,,,
POI029,발산역,광주똑순이,4,해산물 요리,"45,634",18,,,,,,,
POI029,발산역,발산삼계탕,3.9,탕 / 찌개 / 전골,"115,251",66,,,,,,,
POI029,발산역,스즈란테이,3.9,정통 일식 / 일반 일식,"40,534",26,,,,,,,
POI029,발산역,마므레,3.9,베이커리,"19,817",16,,,,,,,
POI029,발산역,나오키,3.8,회 / 스시,"30,110",18,,,,,,,
POI029,발산역,후라토식당,3.8,정통 일식 / 일반 일식,"25,655",11,,,,,,,
POI029,발산역,맹순이꽃게아구찜,3.8,해산물 요리,"13,585",11,,,,,,,
POI030,북한산우이역,우리콩순두부,4.2,기타 한식,"14,985",9,,,,,,,
POI030,북한산우이역,새미가왕소금구이,,고기 요리,"8,325",7,,,,,,,
POI030,북한산우이역,백곰집,,탕 / 찌개 / 전골,"4,188",5,,,,,,,
POI030,북한산우이역,행복들깨칼국수,,국수 / 면 요리,"3,287",2,,,,,,,
POI030,북한산우이역,왕가,,고기 요리,"3,893",3,,,,,,,
POI030,북한산우이역,시골쌈밥,,한정식 / 백반 / 정통 한식,491,1,,,,,,,
POI030,북한산우이역,중국관,,정통 중식 / 일반 중식,"2,838",1,,,,,,,
POI030,북한산우이역,더하비스트,,카페 / 디저트,91,1,,,,,,,
POI030,북한산우이역,우이동소문난족발,,한정식 / 백반 / 정통 한식,"2,389",2,,,,,,,
POI030,북한산우이역,진국해장국과북어국,,탕 / 찌개 / 전골,"4,235",1,,,,,,,
POI031,사당역,작은피자집,4.7,기타 양식,"193,140",71,,,,,,,
POI031,사당역,키세츠스시,4.5,회 / 스시,"48,325",18,,,,,,,
POI031,사당역,청송산오징어,4.4,해산물 요리,"81,263",38,,,,,,,
POI031,사당역,헬무트커피로스터스,4.3,카페 / 디저트,"32,078",49,,,,,,,
POI031,사당역,하우스바이콘반,4.3,까스 요리,"16,082",22,,,,,,,
POI031,사당역,삼육가,4.2,고기 요리,"29,117",23,,,,,,,
POI031,사당역,태양커피,4.2,카페 / 디저트,"13,719",26,,,,,,,
POI031,사당역,분코,4.2,이자카야 / 오뎅 / 꼬치,"14,493",15,,,,,,,
POI031,사당역,페니힐스커피스테이션,4.1,카페 / 디저트,"128,434",108,,,,,,,
POI031,사당역,맛집부추곱창,4.1,고기 요리,"72,431",29,,,,,,,
POI032,삼각지역,판코네,4.8,이탈리안,"20,833",45,,,,,,,
POI032,삼각지역,카카오봄,4.7,카페 / 디저트,"50,605",48,,,,,,,
POI032,삼각지역,포카치아델라스트라다,4.5,이탈리안,"65,965",73,,,,,,,
POI032,삼각지역,바우카페,4.5,카페 / 디저트,"25,862",29,,,,,,,
POI032,삼각지역,용산양꼬치,4.4,기타 중식,"57,695",25,,,,,,,
POI032,삼각지역,성월동화,4.4,기타 일식,"2,050",5,,,,,,,
POI032,삼각지역,몽탄,4.3,고기 요리,"110,522",163,,,,,,,
POI032,삼각지역,꺼거,4.3,정통 중식 / 일반 중식,"99,449",78,,,,,,,
POI032,삼각지역,PPS,4.3,브런치 / 버거 / 샌드위치,"22,612",35,,,,,,,
POI032,삼각지역,물고기주택,4.3,해산물 요리,"47,129",24,,,,,,,
POI033,서울대입구역,베이컨시,4.6,이탈리안,"103,819",47,,,,,,,
POI033,서울대입구역,따빠디또,4.5,카페 / 디저트,"96,511",51,,,,,,,
POI033,서울대입구역,뉴욕택시디저트,4.5,카페 / 디저트,"124,386",112,,,,,,,
POI033,서울대입구역,두만강샤브샤브,4.4,기타 중식,"198,621",168,,,,,,,
POI033,서울대입구역,요샌,4.4,카페 / 디저트,"18,797",18,,,,,,,
POI033,서울대입구역,퍼블리코타코,4.3,남미 음식,"121,464",127,,,,,,,
POI033,서울대입구역,로향양꼬치,4.3,기타 중식,"161,007",110,,,,,,,
POI033,서울대입구역,라이라이켄,4.3,라멘 / 소바 / 우동,"61,259",77,,,,,,,
POI033,서울대입구역,크래프티,4.3,카페 / 디저트,"17,845",21,,,,,,,
